Collector Code|Customer|Customer Name|Currency|Amount|Bank.Doc|Date|House Bank|Pembayaran
9867|150211|ESSAR INDONESIA|IDR|     1038103000|2100062276|20180716|MAN01|
9867|150211|ESSAR INDONESIA|IDR|      349239000|2100062278|20180716|MAN01|
5500|250017|KRAKATAU MEDIKA|IDR|        1472300|2100062279|20180716|MAN01|
5500|250017|KRAKATAU MEDIKA|IDR|        1730952|2100062280|20180716|MAN01|
5500|250017|KRAKATAU MEDIKA|IDR|        2918852|2100062281|20180716|MAN01|
|153218|DAME ALAM SEJAHTERA|IDR|        1709400|2100062282|20180716|MAN01|6150003477 Pembay. AO a/n. PT Dame Alam Sejahtera
5500|250002|KHI PIPE INDUSTRIES|IDR|     3958791709|2100062283|20180716|MAN01|UBP60108812502FFFFFF8812500041250002
5921|250018|PRIMKOKAS|IDR|         120000|2100062284|20180716|MAN01|
9867|150345|KEDAUNG INDAH CAN TBK|IDR|      236901501|2100062285|20180716|MAN01|
7039|153106|ISOMETRIK TEKNINDO|IDR|      188886544|2100062288|20180716|MAN01|
9867|150132|BUANA CENTRA SWAKARSA|IDR|       84174162|2100062289|20180716|MAN01|UBP60218812502FFFFFF8812500021150132
7021|152515|PURA BARUTAMA|IDR|      310088539|2100062290|20180716|MAN01|
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      474489646|2100062291|20180716|MAN01|
7039|150551|SARANACENTRAL BAJATAMA TBK|IDR|     1691390762|2100062292|20180716|MAN01|
7039|152949|JFE SHOJI TRADE INDONESIA|IDR|     1062651079|2100062293|20180716|MAN01|
7039|152949|JFE SHOJI TRADE INDONESIA|IDR|      451707222|2100062294|20180716|MAN01|
9867|150851|TUGU SEJAHTERA|IDR|       87560550|2100062439|20180716|BNI01|6000049535 PELUNASAN A/N TUGU SEJAHTERA
|550211|Aneka Customer|IDR|        1170400|2100062440|20180716|BNI01|TRF/PAY/TOP-UP ECHANNEL | PEMINDAHAN DARI 33017858
9867|150139|BUMI KAYA STEEL INDUSTRIES|IDR|     1258446516|2100062441|20180716|BNI01|
9867|150591|STAR COSMOS|IDR|      629937000|2100062450|20180716|BCA01|6000049553 CASH DEPOSIT A/N STAR COSMOS
5500|151991|GELURAN ADIKARYA|IDR|      458454150|2100062451|20180716|BCA01|PEMBAYARAN DARI GELURAN ADIKARYA
9867|151007|SUNRISE STEEL|IDR|      164611612|2100062453|20180716|BCA01|
9867|151007|SUNRISE STEEL|IDR|     1267380085|2100062454|20180716|BCA01|
9867|151007|SUNRISE STEEL|IDR|     1349837715|2100062455|20180716|BCA01|
7021|150075|BAJAMAKMUR PERKASA|IDR|     1335633283|2100062456|20180716|BCA01|
7021|150200|DWIJAYA SENTOSA ABADI|IDR|      280784769|2100062458|20180716|BCA01|
7021|150075|BAJAMAKMUR PERKASA|IDR|      111455952|2100062459|20180716|BCA01|
7021|150085|BANGUN ERA SEJAHTERA|IDR|     1437136034|2100062460|20180716|BCA01|
7021|150075|BAJAMAKMUR PERKASA|IDR|      108378582|2100062461|20180716|BCA01|
7039|150615|SUPER TATA RAYA STEEL|IDR|      416334934|2100062462|20180716|BCA01|
7039|150615|SUPER TATA RAYA STEEL|IDR|      312106116|2100062463|20180716|BCA01|
9867|150234|GEMALA KEMPA DAYA|IDR|     2127443782|2100062464|20180716|BCA01|
9867|150234|GEMALA KEMPA DAYA|IDR|      528414000|2100062465|20180716|BCA01|
9867|150234|GEMALA KEMPA DAYA|IDR|      421873970|2100062466|20180716|BCA01|
7021|150075|BAJAMAKMUR PERKASA|IDR|      101365708|2100062467|20180716|BCA01|
9867|151007|SUNRISE STEEL|IDR|     1245004378|2100062468|20180716|BCA01|
9867|150234|GEMALA KEMPA DAYA|IDR|      864596347|2100062469|20180716|BCA01|
9867|151007|SUNRISE STEEL|IDR|      687554150|2100062470|20180716|BCA01|
9867|150234|GEMALA KEMPA DAYA|IDR|      211648511|2100062471|20180716|BCA01|
7021|150472|PAPAJAYA AGUNG|IDR|       80210160|2100062487|20180716|DNM01|
7021|150472|PAPAJAYA AGUNG|IDR|      109772766|2100062488|20180716|DNM01|
7021|150472|PAPAJAYA AGUNG|IDR|      557103240|2100062489|20180716|DNM01|
7021|150472|PAPAJAYA AGUNG|IDR|      310516560|2100062490|20180716|DNM01|
7021|150472|PAPAJAYA AGUNG|IDR|       95483176|2100062491|20180716|DNM01|
5500|250028|KRAKATAU NATIONAL RESOURCES|IDR|     3430548339|2100062502|20180716|NIA01|6000048994 PELUNASAN A/N KRAKATAU NATIONAL RESOURC
|550211|Aneka Customer|IDR|        2560800|2100062546|20180717|BNI01|SETOR TUNAI | JASRI JAFAR | PELUNASAN SEWA KANTIN
|550211|Aneka Customer|IDR|        2000000|2100062547|20180717|BNI01|SETOR TUNAI | MANSYUR | SEWA GSG 1807-291
9867|150851|TUGU SEJAHTERA|IDR|       54924100|2100062548|20180717|BNI01|600049536 Cash Deposit a/n. PT Tugu Sejahtera
7021|150341|KARYAWAJA EKAMULIA|IDR|     2104077546|2100062549|20180717|BNI01|
9867|150139|BUMI KAYA STEEL INDUSTRIES|IDR|     3188145592|2100062550|20180717|BNI01|
7039|150334|KARYA MANDIRI SEMESTA|IDR|      316464477|2100062552|20180717|BNI01|
5500|152936|MAHES JAYA STEEL|IDR|      410200736|2100062557|20180717|BCA01|600049633 Cash Deposit a/n. Mahes Jaya Steel
5500|152936|MAHES JAYA STEEL|IDR|      291192000|2100062558|20180717|BCA01|6150003494 Pembay. AO a/n. Mahes Jaya Steel
5500|152936|MAHES JAYA STEEL|IDR|      700405000|2100062559|20180717|BCA01|6150003499 Pembay. AO a/n. Mahes Jaya Steel
9867|150480|PERJUANGAN STEEL|IDR|      717211831|2100062560|20180717|BCA01|
9867|150480|PERJUANGAN STEEL|IDR|      107757800|2100062561|20180717|BCA01|
7039|150594|STEEL PIPE INDUSTRY OF INDONESIA|IDR|      585955567|2100062562|20180717|BCA01|
9867|150841|INDOMULTI JAYA STEEL|IDR|       75926000|2100062563|20180717|BCA01|
7039|150594|STEEL PIPE INDUSTRY OF INDONESIA|IDR|      404986194|2100062564|20180717|BCA01|
7039|150594|STEEL PIPE INDUSTRY OF INDONESIA|IDR|     2517289329|2100062565|20180717|BCA01|
7039|150594|STEEL PIPE INDUSTRY OF INDONESIA|IDR|     2513608281|2100062566|20180717|BCA01|
9867|151007|SUNRISE STEEL|IDR|      154932521|2100062568|20180717|BCA01|
5500|152922|INDOPRIMA BAJARAKSA|IDR|      350202500|2100062569|20180717|BCA01|6150003503 Pembay. AO a/n. Indoprima Bajaraksa
9867|151007|SUNRISE STEEL|IDR|      156455683|2100062570|20180717|BCA01|
9867|151007|SUNRISE STEEL|IDR|      276386723|2100062571|20180717|BCA01|
9867|151007|SUNRISE STEEL|IDR|      205314713|2100062572|20180717|BCA01|
9867|151007|SUNRISE STEEL|IDR|     1398302539|2100062573|20180717|BCA01|
9867|151007|SUNRISE STEEL|IDR|      235081666|2100062574|20180717|BCA01|
9867|151007|SUNRISE STEEL|IDR|     1263742873|2100062575|20180717|BCA01|
9867|150234|GEMALA KEMPA DAYA|IDR|      546191821|2100062576|20180717|BCA01|
7021|150075|BAJAMAKMUR PERKASA|IDR|      931157860|2100062577|20180717|BCA01|
7021|150878|SUTINDO RAYA MULIA|IDR|     1440832355|2100062578|20180717|BCA01|6100001421 PELUNASAN A/N SUTINDO RAYA MULIA
9867|150480|PERJUANGAN STEEL|IDR|      227884202|2100062579|20180717|BCA01|
9867|151007|SUNRISE STEEL|IDR|      486710058|2100062580|20180717|BCA01|
9867|150480|PERJUANGAN STEEL|IDR|      229725001|2100062581|20180717|BCA01|
9867|150480|PERJUANGAN STEEL|IDR|      306605421|2100062582|20180717|BCA01|
7021|150196|DUTA HITA JAYA|IDR|      578718904|2100062742|20180717|MAN01|
7021|150196|DUTA HITA JAYA|IDR|     1585611890|2100062743|20180717|MAN01|
5500|250023|KRAKATAU INFORMATION TECHNOLOGY|IDR|         150000|2100062748|20180717|MAN01|
5500|250005|PURNA BAJA HARSCO|IDR|         260000|2100062751|20180717|MAN01|
7021|150547|SARANA STEEL|IDR|      520960288|2100062753|20180717|MAN01|
7021|152865|MARUBENI-ITOCHU STEEL INDONESIA|IDR|      382068137|2100062755|20180717|MAN01|
7021|152865|MARUBENI-ITOCHU STEEL INDONESIA|IDR|      943124861|2100062756|20180717|MAN01|
7021|152865|MARUBENI-ITOCHU STEEL INDONESIA|IDR|      919999960|2100062757|20180717|MAN01|600049626 Cash Deposit a/n. PT Marubeni Itochu S.I
7021|150547|SARANA STEEL|IDR|      209174396|2100062758|20180717|MAN01|
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      607017497|2100062759|20180717|MAN01|
7039|151814|SUPER STEEL KARAWANG|IDR|      174181022|2100062760|20180717|MAN01|
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      329379296|2100062761|20180717|MAN01|
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      204214238|2100062762|20180717|MAN01|
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      512070780|2100062763|20180717|MAN01|
7039|150551|SARANACENTRAL BAJATAMA TBK|IDR|      458051980|2100062764|20180717|MAN01|
7021|152865|MARUBENI-ITOCHU STEEL INDONESIA|IDR|      479592534|2100062765|20180717|MAN01|
5500|152332|WIJAYA KARYA INDUSTRI & KONSTRUKSI|IDR|        1103643|2100062766|20180717|MAN01|8000249744MK77106376436002
7039|150249|GUNUNG RAJA PAKSI|IDR|     1061379000|2100062767|20180717|MAN01|
7039|150249|GUNUNG RAJA PAKSI|IDR|     3294126000|2100062768|20180717|MAN01|
7039|150249|GUNUNG RAJA PAKSI|IDR|     9683674000|2100062769|20180717|MAN01|
9867|150666|TUMBAKMAS INTI MULIA|IDR|       61389804|2100062814|20180717|NIA01|
5921|152393|KRAKATAU DAEDONG MACHINERY|IDR|        1887000|2100062815|20180717|NIA01|PEMBAYARAN DARI KRAKATAU DAEDONG MACHINERY
10191|150009|AFRO PACIFIC INDAH STEEL|IDR|      430080879|2100062826|20180717|BRI01|
10191|150009|AFRO PACIFIC INDAH STEEL|IDR|      139889067|2100062827|20180717|BRI01|
7021|150840|KURNIALESTARI KARYA MANDIRI|IDR|      865533990|2100062836|20180717|OCB01|
7021|150840|KURNIALESTARI KARYA MANDIRI|IDR|      158100446|2100062837|20180717|OCB01|
7021|150840|KURNIALESTARI KARYA MANDIRI|IDR|      336903522|2100062838|20180717|OCB01|
7021|150840|KURNIALESTARI KARYA MANDIRI|IDR|      190630372|2100062839|20180717|OCB01|
|550211|Aneka Customer|IDR|         397842|2100062840|20180717|OCB01|8000252897L000458003
|550211|Aneka Customer|IDR|         100000|2100062841|20180717|OCB01|8000253920L000458004
|550211|Aneka Customer|IDR|         585200|2100062872|20180718|BNI01|TRF/PAY/TOP-UP ECHANNEL | PEMINDAHAN DARI 33017858
9867|150150|CAKRAWALA GOLFINDO|IDR|      502764452|2100062874|20180718|BNI01|
|153219|EXPRO JAYA MANDIRI|IDR|        1025000|2100062875|20180718|BNI01|PEMBAYARAN DARI PT EXPRO JAYA MANDIRI/DITA
|153219|EXPRO JAYA MANDIRI|IDR|        5500000|2100062876|20180718|BNI01|PEMBAYARAN DARI PT EXPRO JAYA MANDIRI/DITA
10191|150197|DUTA SARANA PERKASA|IDR|      260739826|2100062877|20180718|BNI01|
7039|150529|REFINDO INTISELARAS INDONESIA|IDR|      232625366|2100062878|20180718|BNI01|
7021|150472|PAPAJAYA AGUNG|IDR|      975108555|2100062882|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      563774184|2100062883|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      794371776|2100062884|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      604395468|2100062885|20180718|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|       85450200|2100062886|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      314507214|2100062887|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      101963526|2100062888|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       77139408|2100062889|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      230187276|2100062890|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      849429124|2100062891|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      114888480|2100062892|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      680161227|2100062893|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      101963526|2100062894|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     1245009356|2100062895|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|       63364741|2100062896|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|     1013000825|2100062897|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      200491189|2100062898|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      314248393|2100062899|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      905045976|2100062900|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     1007788039|2100062901|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      821238522|2100062902|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      239422227|2100062903|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      549398785|2100062904|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      104842907|2100062905|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      168241693|2100062906|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      184666466|2100062907|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      149568289|2100062908|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       96232241|2100062909|20180718|MAN11|
7021|150299|INTISUMBER BAJASAKTI|IDR|       26826089|2100062910|20180718|MAN11|
7021|150299|INTISUMBER BAJASAKTI|IDR|       99246704|2100062911|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       78110268|2100062912|20180718|MAN11|
7021|150299|INTISUMBER BAJASAKTI|IDR|       65542130|2100062913|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       99975920|2100062914|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      107935168|2100062915|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      232569397|2100062916|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      237482032|2100062917|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      519821781|2100062918|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      357432448|2100062919|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       97822864|2100062920|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       99649432|2100062921|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      407730568|2100062922|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      112558944|2100062923|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       97450050|2100062924|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      778912128|2100062925|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      331809975|2100062926|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      326448292|2100062927|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      333441312|2100062928|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      673293260|2100062929|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      639501752|2100062930|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      525819954|2100062931|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     2426255864|2100062932|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       75498144|2100062933|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      344815448|2100062934|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      208025800|2100062935|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      297273942|2100062936|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      550313172|2100062937|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      443247168|2100062938|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|     1978071668|2100062939|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      225468642|2100062940|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      105656370|2100062941|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      195310416|2100062942|20180718|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|      463181792|2100062943|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      152917506|2100062944|20180718|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|      683318218|2100062945|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       76113618|2100062946|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      623885478|2100062947|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       98837624|2100062948|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      215870336|2100062949|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      431323738|2100062950|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      286568224|2100062951|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      197361996|2100062952|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      167964840|2100062953|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      462933512|2100062954|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      594649360|2100062955|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       82989720|2100062956|20180718|MAN11|
9867|150480|PERJUANGAN STEEL|IDR|      625871400|2100062957|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       84037570|2100062958|20180718|MAN11|
10191|150338|KARYA YASANTARA CAKTI|IDR|      357148000|2100062959|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      335439211|2100062960|20180718|MAN11|
10191|150338|KARYA YASANTARA CAKTI|IDR|     1076064000|2100062961|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     2205885288|2100062962|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      308284088|2100062963|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|       99840251|2100062964|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      414555267|2100062965|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      197254122|2100062966|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      236061726|2100062967|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       81004320|2100062968|20180718|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|      670150800|2100062969|20180718|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|     4739823000|2100062970|20180718|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|      868368600|2100062971|20180718|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|      811582200|2100062972|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      419297729|2100062973|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      487771969|2100062974|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|     1161313350|2100062975|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      101503909|2100062976|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      503235094|2100062977|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      100357642|2100062978|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      278818546|2100062979|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      100999504|2100062980|20180718|MAN11|
7021|150299|INTISUMBER BAJASAKTI|IDR|      233377152|2100062981|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      226654945|2100062982|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      152842710|2100062983|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      110990478|2100062984|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      833232672|2100062985|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      209764128|2100062986|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      110990478|2100062987|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      406080480|2100062988|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      105861528|2100062989|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      498203040|2100062990|20180718|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|       76768800|2100062991|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      160023240|2100062992|20180718|MAN11|
7039|150334|KARYA MANDIRI SEMESTA|IDR|      110443933|2100062993|20180718|MAN11|
7039|150334|KARYA MANDIRI SEMESTA|IDR|       81210577|2100062994|20180718|MAN11|
9867|150480|PERJUANGAN STEEL|IDR|      218361000|2100062995|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       97450050|2100062996|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       98886156|2100062997|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      209261160|2100062998|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      372566928|2100062999|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       97619912|2100063000|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      486007231|2100063001|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      152432394|2100063002|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       76523934|2100063003|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       76512904|2100063004|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      150387432|2100063005|20180718|MAN11|
9867|150480|PERJUANGAN STEEL|IDR|      917221800|2100063006|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       75652093|2100063007|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      165343979|2100063008|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       37484815|2100063009|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      168845034|2100063010|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      103604790|2100063011|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      200644524|2100063012|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      249882444|2100063013|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       79662304|2100063014|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      544595220|2100063015|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      208837608|2100063016|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       79416000|2100063017|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       82791180|2100063018|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      100461240|2100063019|20180718|MAN11|
7039|150334|KARYA MANDIRI SEMESTA|IDR|      343434492|2100063020|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      880405776|2100063021|20180718|MAN11|
7039|150334|KARYA MANDIRI SEMESTA|IDR|      344049966|2100063022|20180718|MAN11|
7039|150334|KARYA MANDIRI SEMESTA|IDR|      229571802|2100063023|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       85345728|2100063024|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      281887092|2100063025|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      336048804|2100063026|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      384671250|2100063027|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      322593031|2100063028|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       83909622|2100063029|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       82268358|2100063030|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      177574176|2100063031|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      212120880|2100063032|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      104759837|2100063033|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      312413113|2100063034|20180718|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      107846928|2100063035|20180718|MAN11|
|550009|ARPENI|IDR|         100000|2100063036|20180718|MAN11|
7021|150299|INTISUMBER BAJASAKTI|IDR|     1275036288|2100063037|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       43441306|2100063038|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      394265642|2100063039|20180718|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      204163870|2100063040|20180718|MAN11|
7021|150586|SPIRIT NIAGA JAYAMAHE|IDR|     1379857325|2100063241|20180718|MAN01|DIKEMBALIKAN SALAH ALAMAT/008
5500|250016|KRAKATAU TIRTA INDUSTRI|IDR|      668002589|2100063243|20180718|MAN01|
7039|152744|KARYA PADU SEJATI|IDR|      655736722|2100063248|20180718|MAN01|600049679 Cash Deposit a/n. Karya Padu Sejati
7021|152865|MARUBENI-ITOCHU STEEL INDONESIA|IDR|      666440764|2100063249|20180718|MAN01|
7021|152865|MARUBENI-ITOCHU STEEL INDONESIA|IDR|     1254216978|2100063250|20180718|MAN01|8000253316MK77106379337008
5500|250004|KRAKATAU WAJATAMA|IDR|        2192889|2100063251|20180718|MAN01|
5500|250004|KRAKATAU WAJATAMA|IDR|        3898579|2100063252|20180718|MAN01|UBP60108812502FFFFFF8812500041250004
10191|150009|AFRO PACIFIC INDAH STEEL|IDR|      302739377|2100063375|20180718|BRI01|
10191|150009|AFRO PACIFIC INDAH STEEL|IDR|       94646307|2100063376|20180718|BRI01|
9867|151007|SUNRISE STEEL|IDR|      494954063|2100063413|20180718|BCA01|
7021|152842|BAJA PRIMA PERKASA|IDR|       83143357|2100063414|20180718|BCA01|
7021|150085|BANGUN ERA SEJAHTERA|IDR|      112185661|2100063415|20180718|BCA01|
7021|152842|BAJA PRIMA PERKASA|IDR|      711617377|2100063416|20180718|BCA01|
7021|150085|BANGUN ERA SEJAHTERA|IDR|      610819678|2100063417|20180718|BCA01|
7021|150085|BANGUN ERA SEJAHTERA|IDR|      196284773|2100063418|20180718|BCA01|
7021|150085|BANGUN ERA SEJAHTERA|IDR|     1191807538|2100063419|20180718|BCA01|
7021|152842|BAJA PRIMA PERKASA|IDR|      406134881|2100063420|20180718|BCA01|
7021|152842|BAJA PRIMA PERKASA|IDR|      156457941|2100063421|20180718|BCA01|
7021|152842|BAJA PRIMA PERKASA|IDR|      609022566|2100063422|20180718|BCA01|
7021|152842|BAJA PRIMA PERKASA|IDR|     1397329746|2100063423|20180718|BCA01|
7021|152842|BAJA PRIMA PERKASA|IDR|      913506088|2100063424|20180718|BCA01|
7021|152842|BAJA PRIMA PERKASA|IDR|      316680845|2100063425|20180718|BCA01|
